"Name","final_test_metrics.pearson_r","Created","Runtime","GitHub","Group","End Time","Hostname","Notes","State","Sweep","Updated","Tags","epochs","lambda_reg","reduced_dim","best_val_loss","final_test_metrics.geodesic_distance","final_test_metrics.long_r","final_test_metrics.mae","final_test_metrics.mid_r","final_test_metrics.mse","final_test_metrics.r2","final_test_metrics.short_r","final_train_metrics.geodesic_distance","final_train_metrics.long_r","final_train_metrics.mae","final_train_metrics.mid_r","final_train_metrics.mse","final_train_metrics.pearson_r","final_train_metrics.r2","final_train_metrics.short_r","fold0_epoch","fold0_train_loss","fold0_val_loss","inner_fold","mean_train_loss","mean_train_pearson","mean_val_loss","mean_val_pearson","test_mse_loss","train_mse_loss"
"bilinear_lowrank_transcriptome_FC_random9_fold3_final_eval","0.5952505367499628","2025-05-09T17:36:50.000Z","1561","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_dbpwyl0y","2025-05-09T18:02:51.000Z","gh015.hpc.nyu.edu","-","finished","","2025-05-09T18:02:51.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","125","0.001","10","0","14.299731080574828","0.5442767515532841","0.11361291259527206","0.5149968408076075","0.02368208020925522","0.35265088006741074","0.5820845612528298","23.890383518755556","0.6996613923149702","0.09104513376951218","0.6994627896310887","0.01595386117696762","0.7234179296683954","0.5183672411723366","0.7198592852353736","","","","","","","","","0.02556480834260583","0.018137570825944607"
"bilinear_lowrank_transcriptome_FC_random9_fold3_final_eval","0.5970621648974508","2025-05-09T16:46:14.000Z","2297","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_kg8zx2qw","2025-05-09T17:24:31.000Z","ga027.hpc.nyu.edu","-","finished","","2025-05-09T17:24:31.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","125","0.001","10","0","13.453614841363466","0.5043146655249814","0.11353063583374023","0.5169724479137822","0.02358576282858849","0.3552836819065768","0.5944933299100299","22.25178696258399","0.7462272913275184","0.08521458506584167","0.7440638393282505","0.014072087593376637","0.7632531074938997","0.5751763230866671","0.7590890045553513","","","","","","","","","0.025573831424117087","0.01639602167466492"
"bilinear_lowrank_transcriptome_FC_random9_fold2_final_eval","0.4944519410254158","2025-05-09T15:13:50.000Z","5542","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_kg8zx2qw","2025-05-09T16:46:12.000Z","ga027.hpc.nyu.edu","-","finished","","2025-05-09T16:46:12.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","125","0.001","10","0","15.106744043927854","0.4938294696250698","0.1202271655201912","0.4478784083787167","0.026479098945856094","0.2413481320255546","0.47290222619235023","22.86899006724911","0.7418633157411054","0.08278946578502655","0.7540869015060048","0.01328208576887846","0.7794365760639752","0.6025885505591666","0.7807698986526186","","","","","","","","","0.02843825497171458","0.01543980911497446"
"bilinear_lowrank_transcriptome_FC_random9_fold2_final_eval","0.4941795833833326","2025-05-09T16:22:21.000Z","4466","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_dbpwyl0y","2025-05-09T17:36:47.000Z","gh015.hpc.nyu.edu","-","finished","","2025-05-09T17:36:47.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","125","0.001","10","0","15.110015700242824","0.4953690468610448","0.12009940296411514","0.4495273744174398","0.02648581750690937","0.24115559238170503","0.4714747343416163","22.41448107470233","0.7446997125587055","0.08210249245166779","0.758357341578987","0.0130836870521307","0.7833195470459314","0.6085248051409317","0.786617520978891","","","","","","","","","0.028456305537153698","0.015239626341900289"
"bilinear_lowrank_transcriptome_FC_random8_fold3_final_eval","0.417869030530834","2025-05-09T17:21:19.000Z","887","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ff8l9rij","2025-05-09T17:36:06.000Z","ga027.hpc.nyu.edu","-","finished","","2025-05-09T17:36:06.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","125","0.001","10","0","19.05513101835787","0.31743192673929954","0.11778055131435394","0.31988405040248435","0.025767575949430466","0.16495473174756226","0.40907560918186125","32.209447188969186","0.5253377338034374","0.11226276308298112","0.5204198176988369","0.023501740768551823","0.579080770179766","0.32036020480474614","0.5927231920528498","","","","","","","","","0.027575096357613803","0.026098953519147216"
"bilinear_lowrank_transcriptome_FC_random8_fold3_final_eval","0.4343815277704432","2025-05-09T17:10:09.000Z","2677","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_aekvui77","2025-05-09T17:54:46.000Z","gh015.hpc.nyu.edu","-","finished","","2025-05-09T17:54:46.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","125","0.001","10","0","16.935155301883874","0.30051838633882344","0.1176506280899048","0.33765615380874586","0.025661762803792953","0.16838389076007232","0.4420777407422195","28.17917599410319","0.5967186498093604","0.10351064801216124","0.6035588849240067","0.0201509278267622","0.6505991524241421","0.4172615000994643","0.6649850884335458","","","","","","","","","0.027544544972479344","0.022466390802149187"
"bilinear_lowrank_transcriptome_FC_random8_fold2_final_eval","0.33486263525428556","2025-05-09T15:22:41.000Z","7115","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ff8l9rij","2025-05-09T17:21:16.000Z","ga027.hpc.nyu.edu","-","finished","","2025-05-09T17:21:16.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","125","0.001","10","0","17.37284698322893","0.1372358042597717","0.1357503980398178","0.2409714523272915","0.03226352855563164","0.0961203722637809","0.40200352870340234","25.517028812425043","0.6527462250473274","0.09641674906015396","0.6497663188966403","0.017533687874674797","0.6902011744243337","0.470965797198695","0.6904113348428471","","","","","","","","","0.03427113428273622","0.019602280918089365"
"bilinear_lowrank_transcriptome_FC_random8_fold2_final_eval","0.3138281469152979","2025-05-09T16:28:54.000Z","2472","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_aekvui77","2025-05-09T17:10:06.000Z","gh015.hpc.nyu.edu","-","finished","","2025-05-09T17:10:06.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","125","0.001","10","0","17.480858880143494","0.10530874063733696","0.13806132972240448","0.1955480129083","0.03297467529773712","0.07619703168430059","0.40469432553920726","26.537462088759767","0.6414082988525176","0.0983755812048912","0.6367542956977724","0.018062040209770203","0.6788362924266986","0.4550241757539817","0.6763638922039855","","","","","","","","","0.03493034737367256","0.02007916524274394"
"bilinear_lowrank_transcriptome_FC_random7_fold3_final_eval","0.3907963269882472","2025-05-09T16:37:03.000Z","1996","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_s6alb6hd","2025-05-09T17:10:19.000Z","ga027.hpc.nyu.edu","-","finished","","2025-05-09T17:10:19.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","125","0.001","10","0","15.20415223217633","0.1830350808013307","0.13078895211219788","0.3051507293817079","0.030068717896938324","0.1026565037670718","0.4329757473226429","27.125154899604908","0.6641933747874655","0.09991642087697984","0.6275830445789411","0.018840154632925987","0.6736551567888187","0.4455818993248747","0.6758279114905101","","","","","","","","","0.03193204836919904","0.021059242638824673"
"bilinear_lowrank_transcriptome_FC_random7_fold3_final_eval","0.3814709409519418","2025-05-09T17:07:58.000Z","2626","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_zb6mf7gx","2025-05-09T17:51:44.000Z","gh015.hpc.nyu.edu","-","finished","","2025-05-09T17:51:44.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_bilinear_lowrank, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","125","0.001","10","0","15.517262636961744","0.16109353966639134","0.13239073753356934","0.29199827325187555","0.030680043622851372","0.0844126250300471","0.4238059251741969","28.05558024771599","0.6151748628460226","0.10574521869421004","0.5858597111231162","0.02048570103943348","0.6355460806624526","0.3971575622425325","0.6354278669415465","","","","","","","","","0.032495961673557755","0.022170742728600375"
