"Name","final_test_metrics.pearson_r","Created","Runtime","GitHub","Group","End Time","Hostname","Notes","State","Sweep","Updated","Tags","epochs","lambda_reg","reduced_dim","best_val_loss","final_test_metrics.geodesic_distance","final_test_metrics.long_r","final_test_metrics.mae","final_test_metrics.mid_r","final_test_metrics.mse","final_test_metrics.r2","final_test_metrics.short_r","final_train_metrics.geodesic_distance","final_train_metrics.long_r","final_train_metrics.mae","final_train_metrics.mid_r","final_train_metrics.mse","final_train_metrics.pearson_r","final_train_metrics.r2","final_train_metrics.short_r","fold0_epoch","fold0_train_loss","fold0_val_loss","inner_fold","mean_train_loss","mean_train_pearson","mean_val_loss","mean_val_pearson","test_mse_loss","train_mse_loss"
"pls_mlpdecoder_transcriptome_FC_random9_fold3_final_eval","0.5815710842864772","2025-05-09T16:10:58.000Z","3719","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_uawdgqg6","2025-05-09T17:12:57.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T17:12:57.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.027085665398492265","17.450580763925775","0.493091490990142","0.11446598917245863","0.4969342734193836","0.024381957948207855","0.33351971956668147","0.5733332697709179","30.77128614670706","0.49860465001492427","0.10940399765968324","0.5248476361235557","0.022637754678726196","0.5664546562260449","0.31658647061773504","0.5605197580098406","","","","","","","","","0.02439703587442637","0.0241782366494207"
"pls_mlpdecoder_transcriptome_FC_random9_fold2_final_eval","0.4277746974039712","2025-05-09T13:54:30.000Z","4607","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_uawdgqg6","2025-05-09T15:11:17.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T15:11:17.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.027530074549409055","17.58639043984641","0.5013490116407834","0.1258990466594696","0.4004210308963158","0.02912927232682705","0.16541810080835817","0.3472798944273953","29.369768870388405","0.5933447609845213","0.10068653523921968","0.6149906035307224","0.019136851653456688","0.6540789216765899","0.42740882421032256","0.6526252215215436","","","","","","","","","0.02864295609581929","0.01946749681779204"
"pls_mlpdecoder_transcriptome_FC_random9_fold1_final_eval","0.4587131144483575","2025-05-09T11:53:30.000Z","3152","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_uawdgqg6","2025-05-09T12:46:02.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T12:46:02.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.027530074549409055","17.009455252756972","0.37327562063487024","0.11555080115795135","0.4183690343082595","0.02472519688308239","0.15554405287644735","0.45349636844814056","27.34310116419093","0.6185175926993212","0.1018255278468132","0.6300971078180337","0.019299596548080444","0.6714347353457326","0.45042751984074425","0.6733960249018093","","","","","","","","","0.024849426431151535","0.019641023260512543"
"pls_mlpdecoder_transcriptome_FC_random9_fold0_final_eval","0.42289787897894177","2025-05-09T10:04:12.000Z","2172","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_uawdgqg6","2025-05-09T10:40:24.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T10:40:24.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.027530074549409055","17.61407655302473","0.34561607770348973","0.12929588556289673","0.3747806231018047","0.030088726431131363","0.13076479855906098","0.4278365975223158","28.74781208536042","0.6290299365015933","0.09992514550685884","0.6203789080165194","0.018751300871372223","0.6597970998183253","0.43528227281398857","0.6490755266488353","","","","","","","","","0.029484040211313046","0.019092160703753847"
"pls_mlpdecoder_transcriptome_FC_random8_fold3_final_eval","0.3746491378490281","2025-05-09T16:40:52.000Z","4034","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ep9623so","2025-05-09T17:48:06.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T17:48:06.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","100","","","0.02883715615965999","20.79414785533221","0.2601882823202986","0.11908642202615738","0.3002300268055723","0.02686197869479656","0.12948866202915965","0.3422509810653658","35.2370339488129","0.4203620204155776","0.11793042719364166","0.44429619282442584","0.02608894556760788","0.49893488822961574","0.24554171263288516","0.4992591667204269","","","","","","","","","0.02695303976535797","0.02734087036693828"
"pls_mlpdecoder_transcriptome_FC_random8_fold2_final_eval","0.27619237400836133","2025-05-09T14:43:46.000Z","4994","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ep9623so","2025-05-09T16:07:00.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T16:07:00.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","100","","","0.02883715615965999","22.918813776156288","0.08343351367919202","0.13612015545368197","0.1869437325296643","0.03319690376520157","0.06997119961967935","0.3007250342406192","34.82642922624545","0.4598648932714037","0.11447260528802872","0.46297122436015103","0.024461353197693825","0.5148459755645242","0.2619413179968557","0.4905790308266504","","","","","","","","","0.03290205248273336","0.025837029580699715"
"pls_mlpdecoder_transcriptome_FC_random8_fold1_final_eval","0.36846848215989875","2025-05-09T12:20:54.000Z","5208","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ep9623so","2025-05-09T13:47:42.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T13:47:42.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","100","","","0.02883715615965999","20.65224883231012","0.38229251131482034","0.12980814278125763","0.27849928652875633","0.03089543804526329","0.13463383864952516","0.40777989294566885","36.54107428695065","0.3969931553390117","0.11449833959341048","0.4380494580648409","0.024712491780519485","0.5054191352732748","0.2508342206964268","0.5215465283556427","","","","","","","","","0.030672981761969052","0.026108246969494"
"pls_mlpdecoder_transcriptome_FC_random8_fold0_final_eval","0.32798863682095236","2025-05-09T10:11:30.000Z","2513","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ep9623so","2025-05-09T10:53:23.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T10:53:23.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","100","","","0.032544807745860174","21.590692306044495","0.22335032622121895","0.12514418363571167","0.2777612556034027","0.02884257398545742","0.09777711129258682","0.29669620115865775","38.02812934137084","0.41577249971240865","0.12013179808855055","0.4024973107738887","0.026814114302396774","0.4717000259471949","0.2177278586407556","0.4782926193789414","","","","","","","","","0.028210803400725126","0.02820659451810274"
"pls_mlpdecoder_transcriptome_FC_random7_fold3_final_eval","0.35329623129280346","2025-05-09T17:20:35.000Z","2168","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ix0qdvto","2025-05-09T17:56:43.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T17:56:43.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","100","","","0.026960903599571723","20.818035265951593","0.1955466485768436","0.1253536194562912","0.32154390572760627","0.029812924563884735","0.11029013817673704","0.31817409509539396","35.846873199038015","0.4551158392800815","0.11602513492107391","0.45849984468229105","0.0252342876046896","0.5104853384983961","0.2574187348118565","0.4999758555765476","","","","","","","","","0.02969924345612526","0.02654069350019359"
"pls_mlpdecoder_transcriptome_FC_random7_fold2_final_eval","0.4035082667383363","2025-05-09T15:27:27.000Z","3919","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_ix0qdvto","2025-05-09T16:32:46.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T16:32:46.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_pls_mlpdecoder, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","100","","","0.026960903599571723","20.469280968341476","0.3675571700278983","0.13343054056167605","0.33905269469980526","0.030871223658323288","0.1621257692570176","0.39104930310848734","36.06707243298335","0.42068307857432785","0.113480344414711","0.4354678434634502","0.02480430342257023","0.489134383154117","0.23576021828387717","0.4726217083652801","","","","","","","","","0.03040198537592705","0.02593763807731053"
