"Name","final_test_metrics.pearson_r","Created","Runtime","GitHub","Group","End Time","Hostname","Notes","State","Sweep","Updated","Tags","epochs","lambda_reg","reduced_dim","best_val_loss","final_test_metrics.geodesic_distance","final_test_metrics.long_r","final_test_metrics.mae","final_test_metrics.mid_r","final_test_metrics.mse","final_test_metrics.r2","final_test_metrics.short_r","final_train_metrics.geodesic_distance","final_train_metrics.long_r","final_train_metrics.mae","final_train_metrics.mid_r","final_train_metrics.mse","final_train_metrics.pearson_r","final_train_metrics.r2","final_train_metrics.short_r","fold0_epoch","fold0_train_loss","fold0_val_loss","inner_fold","mean_train_loss","mean_train_pearson","mean_val_loss","mean_val_pearson","test_mse_loss","train_mse_loss"
"dynamic_mlp_transcriptome_FC_random9_fold3_final_eval","0.4418046363306261","2025-05-09T16:24:11.000Z","2690","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_cx6svdgz","2025-05-09T17:09:01.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T17:09:01.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.031189608360783987","13.977629779262047","0.2341643052402288","0.13916775584220886","0.3662411787736557","0.03580533713102341","0.02126191532818189","0.480263616740687","18.724373194473127","0.9473935992346278","0.03887723758816719","0.9546995937221048","0.0032015603501349688","0.9530326543001232","0.9033477573994","0.9503175294088296","","","","","","","","","0.035782828629016876","0.005583897200331353"
"dynamic_mlp_transcriptome_FC_random9_fold2_final_eval","0.39283054056748","2025-05-09T14:42:57.000Z","3098","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_cx6svdgz","2025-05-09T15:34:35.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T15:34:35.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.031189608360783987","15.525808193757753","0.37467491778291895","0.137339249253273","0.3570796697719581","0.03403275087475777","0.024928614034490537","0.37012396033586825","18.707441570849852","0.9283991173409104","0.04683508723974228","0.9342346904629236","0.0040773614309728146","0.9379102540167746","0.8780018175237656","0.940178020920689","","","","","","","","","0.03334120782808615","0.005529113107726044"
"dynamic_mlp_transcriptome_FC_random9_fold1_final_eval","0.30723726073600677","2025-05-09T12:39:55.000Z","3162","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_cx6svdgz","2025-05-09T13:32:37.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T13:32:37.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.031189608360783987","15.568706637050026","0.32292905558379914","0.13814689218997955","0.23827427305677673","0.035236191004514694","-0.20344479996678055","0.34032268931850046","19.57617874622837","0.9220814715928458","0.0488877035677433","0.9281144984261172","0.004681590013206005","0.932421863892312","0.8666877086989428","0.941299554990508","","","","","","","","","0.034184213960543275","0.005768568634510959"
"dynamic_mlp_transcriptome_FC_random9_fold0_final_eval","0.3576274133839626","2025-05-09T10:19:08.000Z","3875","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_cx6svdgz","2025-05-09T11:23:43.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T11:23:43.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random9, target_FC","75","","","0.031189608360783987","15.002994476939996","0.23368254008193404","0.14744551479816437","0.3302960137257038","0.03995988890528679","-0.15440389978842806","0.36404811614595695","18.839081747047288","0.9457398465114571","0.04123269394040108","0.9473400872446076","0.003479854203760624","0.9488537321935444","0.8952000499594405","0.948099560196016","","","","","","","","","0.03893643696434223","0.005483014281379625"
"dynamic_mlp_transcriptome_FC_random8_fold3_final_eval","0.29288252316504126","2025-05-09T18:22:20.000Z","1923","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_vmz15ltv","2025-05-09T18:54:23.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T18:54:23.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","75","","","0.03739905482766652","14.528629569991052","0.13225537063716378","0.13738113641738892","0.2243409438627531","0.03665409982204437","-0.1878429812890212","0.301588128457131","15.472700169240186","0.9753003190944638","0.02781725488603115","0.9764726264950756","0.001515531330369413","0.9778563233351362","0.9561728099419068","0.9778804429388314","","","","","","","","","0.03662513636729934","0.003032535446037767"
"dynamic_mlp_transcriptome_FC_random8_fold2_final_eval","0.24794200395656904","2025-05-09T16:36:12.000Z","5418","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_vmz15ltv","2025-05-09T18:06:30.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T18:06:30.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","75","","","0.03739905482766652","13.783129819317352","0.16614901652562966","0.15390560030937195","0.18716483124390115","0.04463639110326767","-0.2505119279903467","0.2790574481800886","14.78570361550392","0.9748679707459524","0.026437755674123764","0.9778759753059284","0.0013713742373511195","0.979140740302136","0.9586222855853892","0.9796763328589831","","","","","","","","","0.04458046125450937","0.002813626719493764"
"dynamic_mlp_transcriptome_FC_random8_fold1_final_eval","0.2796333320110091","2025-05-09T13:39:21.000Z","7393","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_vmz15ltv","2025-05-09T15:42:34.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T15:42:34.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_1, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","125","","","0.038456305298991134","14.199073159034134","0.19044679875241108","0.1492384374141693","0.2288195125541368","0.041563987731933594","-0.16418697366194124","0.29554123814180355","17.85867549520117","0.9510258991008208","0.03790245205163956","0.9549715641749494","0.0027391663752496243","0.957751560271545","0.9169614505167676","0.95773852450205","","","","","","","","","0.041499221644428846","0.005444643035259665"
"dynamic_mlp_transcriptome_FC_random8_fold0_final_eval","0.2724624771976175","2025-05-09T10:15:23.000Z","7711","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_vmz15ltv","2025-05-09T12:23:54.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T12:23:54.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_0, parcellation_S400, sort_genes_refgenome, split_random8, target_FC","75","","","0.03998080898758651","13.937519700655267","0.16387861661521466","0.1442030519247055","0.21007091301143344","0.04019350931048393","-0.25729082266227254","0.3099086335947288","16.162615416111045","0.9780165879186524","0.02681741490960121","0.9782221605614166","0.00138046033680439","0.98019089148604","0.9597265980133975","0.9809805646621748","","","","","","","","","0.04009958720848997","0.0030281788183306292"
"dynamic_mlp_transcriptome_FC_random7_fold3_final_eval","0.31351555659026625","2025-05-09T17:58:40.000Z","2820","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_oq8s917n","2025-05-09T18:45:40.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T18:45:40.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_3, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","125","","","0.03537502799109362","14.01996250272517","0.123738974810364","0.15029282867908478","0.22207802050011005","0.04137920215725899","-0.23488339998507768","0.3725422981995628","16.357871595526756","0.973141565062091","0.028376946225762367","0.9759028748922968","0.0015416430542245507","0.9773047874091144","0.9546333437024676","0.9780204272169134","","","","","","","","","0.04134082489392974","0.0031088840751500244"
"dynamic_mlp_transcriptome_FC_random7_fold2_final_eval","0.357014937098568","2025-05-09T15:47:37.000Z","6544","https://github.com/neuroinfolab/GeneEx2Conn/tree/621d17085da9bd78d97da72e309923390a68804f","sweep_oq8s917n","2025-05-09T17:36:41.000Z","ga017.hpc.nyu.edu","-","finished","","2025-05-09T17:36:41.000Z","binarize_False, cv_type_random, feature_type_transcriptome, final_eval, gene_list_0.2, hemisphere_both, impute_strategy_mirror_interpolate, model_dynamic_mlp, null_model_spin, omit_subcortical_False, outerfold_2, parcellation_S400, sort_genes_refgenome, split_random7, target_FC","125","","","0.03537502799109362","14.389201379306916","0.3586826091751653","0.1528564989566803","0.29527878267905316","0.04202043265104294","-0.14047423033694684","0.3718450272845763","16.03179057295155","0.9758811315285174","0.026750747114419937","0.9779594032782758","0.0013434248976409435","0.979476881402666","0.9586080415709318","0.9800778160172176","","","","","","","","","0.04193870265885155","0.0027861906882174"
